area,bedrooms,bathrooms,age,distance_city,crime_rate,school_rating,garage,basement,price
1677.4401226974378,4,2.9731345671718805,21.542320163618854,1.382806139737747,1.4333339329402695,8.083274692247414,2,739.2817420501199,368700.2717806755
2180.697802754207,3,2.9986151686406455,1.98717205000913,1.162446617714567,5.088546975178732,7.931013446611538,3,881.2096434920085,491831.9621459304
2769.0182832329847,5,4.333416982722712,0.09340969888599873,4.125035055824911,2.47398004028394,3.0935588356043837,2,858.1209496805141,633621.1250290361
1982.0869804450242,6,3.6236804949032173,5.58694402603142,11.169652825150054,3.977050805438199,9.393663782985591,1,704.7367266540101,473249.48677765665
2782.3218279070034,1,0.13367646775681596,4.29313405173897,2.2889921183815867,0.312454379912754,9.28652724479587,3,955.1006221530832,613477.5723336795
690.1274479551278,3,3.4794431898536846,5.5080417241648645,13.767069285000279,6.093527773529636,2.2737547768149904,3,-21.47445919266272,113734.16942448769
2410.9512521876118,4,3.789783703965862,54.4984627302722,5.931775897075,3.802832130468203,9.626927955413159,2,613.777474330094,490605.3773842786
2043.5235341190855,5,3.708536392637803,12.581119582922751,4.89675555423905,6.7784334321043636,8.787566284003592,2,1040.184486728819,488502.10170842474
1850.4963247670662,3,1.6557839150857818,13.341515635189237,4.388452330981002,1.4385576347280493,8.651549042843024,2,913.4264894779855,418002.4013097541
2045.8803882677512,1,0.1752464687394124,15.992290661193039,8.586826657918179,9.671674554045584,9.827877006916543,3,593.8849347561446,393774.02424517646
1006.2155426995536,3,2.654580521420854,7.605628503750884,3.4577526222649944,10.230681127211607,8.526160312466878,2,189.1324021435609,245464.91803206352
1890.164056081244,2,2.588464178478455,57.93129991832826,6.353560068438003,2.87302552737997,8.09067888281872,1,348.4305786394972,376022.755573913
2178.5562857558734,5,4.956628755113545,54.32471794523799,3.642770987474254,0.5005224896425643,4.600578872384863,2,1251.4064391155453,521538.207108281
2738.947022370758,2,0.8121572532554044,21.996001394027967,14.070487226071915,3.538143659266362,4.73112712947632,3,820.8535937184124,524588.723480893
1740.8648908631762,3,2.2521143615394204,3.5679992342450033,1.7076255885584408,5.206740246503864,6.202985032881803,1,711.2736825387188,389928.5123841008
1595.7531985534063,2,1.1714761421143796,31.82857689673114,2.7893807996438067,4.574568029521167,9.121510501546679,2,477.25602954764537,339032.04535453976
1749.1214782077318,5,4.068475153484612,1.5957469680696286,9.068896029305874,11.397658400880747,6.120279789476356,2,727.7843175924667,404635.8105082709
2457.701058851037,2,0.9344695938797026,14.90952087577556,8.017074875848307,12.51979420353675,6.644281768174665,1,501.9391146635309,482512.389928851
2164.3755548298423,3,2.127090811410919,9.165633700436343,2.3525855333835306,4.866163920435679,8.713600352271389,2,566.8874882788351,498188.9630696772
1735.1198981164807,5,3.5663694410484847,0.6000798129025473,6.520065072727505,5.1397647456425775,8.463141357597832,1,621.0871567115973,457752.5587829236
2256.633716556678,4,3.4618022929600896,35.136583694383006,5.67732682541136,0.6952769525426687,6.490932210399132,1,965.4075286249995,483157.6911543261
2048.5387746740203,10,7.742570564318528,48.69865649722554,3.1330440845023326,2.4989153416093575,6.432941645160014,1,559.629355192532,533412.7143563525
2484.3224952664445,2,1.4144111526209524,35.69110685372172,4.283750440017744,2.0033352052287485,7.824881435677602,2,729.5235378786241,543005.8271039027
1648.9734530613239,1,1.05545923428582,3.2065666221568594,3.944576165820207,2.1219139308916004,7.063692003122057,0,738.3414621540278,340809.54944206594
1836.1689267011159,2,2.4212604190622065,6.07407148367771,5.328872760899801,6.4984881385488915,8.42610081920569,2,757.5277968358745,407211.1694362599
1803.9459234339213,3,3.457887752355737,46.762718003242725,2.678027001769317,3.347102439001361,9.545394299388361,1,567.4902989097727,373389.3594450937
1268.2425259339407,2,1.8280063376904292,1.687857400052517,1.2566891347264881,3.491383852658008,7.475865905608471,3,225.24629370277677,273830.2007525541
2148.060138532288,1,0.7557130040953614,13.131001862387855,0.39689116259286283,1.4232407160028726,6.2703210066240676,2,954.950288960894,463769.28028237546
2130.5276360899447,6,5.458123653395341,9.969051427185216,8.857312057496936,0.9145179624600465,9.839502277585943,2,407.84188287709827,491548.7063452959
2002.5567283212304,6,5.38358227350578,2.471326660734123,1.4062364554481386,2.632779685434567,8.720859022409247,1,862.6762117835615,525730.3105641719
1882.7064333124265,8,6.840905466254439,32.649531465161445,6.5288069985707775,0.29723160623237926,9.759256278051417,1,394.8155173102699,457522.69329225144
1292.3146289747929,3,1.6103297843929396,2.160730675012601,6.0661737012803965,0.8688709204912275,4.93538180454979,2,308.7117107324712,283724.2201554062
1789.6773386173204,5,4.604087701585005,13.473335319411145,4.6880583028572635,8.5338284545701,8.772221604346555,1,411.96294181778796,434179.69915986294
1828.6427417366153,7,5.779100679305523,5.744863195402613,7.423659655716591,2.87603118622308,3.401425115992396,1,762.2771739355481,468955.9857085029
1598.8613653891905,4,2.753148844897293,8.11878639872229,12.528772002642729,18.726171526611385,8.230734814918993,1,587.901139057039,342397.15217381535
1919.3571441669953,8,6.064061971262508,3.5616727029814936,4.062039456376278,0.021862009741964342,9.644128797543258,0,517.1208867621975,544763.1849812148
2202.0254284072694,4,3.4910161444363985,14.699207248638835,3.7794589437462784,12.664798191684772,5.402481491436042,1,967.9652932470981,490578.8790023557
2943.0929506052653,5,2.7441806781063462,67.21443076759866,5.522771761399619,5.284098320304417,9.923805661587796,2,743.0627197151941,654646.0373145666
2087.2889064159194,3,2.3372634178151706,26.89528271937157,5.084835254704114,4.879233908446158,6.322481116815694,2,285.13243779290895,409188.8967137638
2128.775195361382,4,2.8724687204089543,17.24254658821957,6.868916253364322,9.174665158261963,9.668286374452464,3,439.70000691023336,471559.6939217744
1962.7770421169164,3,2.021529544220239,21.18226352148205,7.193498002785816,4.928033267650212,9.974227688279143,2,560.4705737591077,434915.4761129969
1040.6143923504792,3,2.171403437235896,27.42199667167662,4.199656363619394,0.17738831522067738,6.601162314681542,2,184.89249705926005,232658.1409642539
1986.7430622753916,6,4.060299814291616,9.59543546033277,14.599863023557642,11.786145414089901,3.290156627557005,1,466.0369502880618,408959.0704794017
2030.1151049705131,3,2.926240021907937,12.556794720797622,11.812376276482237,10.324540672277895,7.51456085468614,1,609.196772556065,417772.1380688058
3231.621056242643,4,2.1360525776873716,33.87604800480203,10.173341536447527,3.6692205040864074,8.840520595720431,2,615.8288181346703,659485.0724409234
1903.8195176094387,5,4.0846437709004375,17.85831524235251,9.345413584641756,0.6730920489547156,7.661979396322251,2,667.1215131705214,434184.08636962465
2150.7736711668063,2,1.1762210606416952,2.1931405293983306,1.2179748742834442,8.614979846313148,5.790052778464102,1,581.0074559376267,480540.3510605687
1982.6441151473784,2,2.5917893400002283,22.680296647710083,3.3348986314942435,3.7726441962875032,6.263930502717699,2,698.4663305934439,415146.896717865
1415.660981190234,4,3.2113432192420843,0.3445211290360397,2.7306149555998074,1.97440398761057,8.723951066594115,1,270.3555264704807,329426.9390590617
2571.4114072575103,4,2.1383335948214732,28.211515556935623,22.084869325598696,25.035519054031674,4.988137930975807,1,839.1794704953279,444449.10903784144
2375.966516343387,4,3.473410538259311,23.288728493167334,4.217998709281343,0.8987166888397623,7.895750253308429,2,957.632062799823,518066.20770618215
2395.5159735215234,4,2.6537116444777773,26.64531972233621,11.569161071385874,0.8991570175637177,9.611576216154742,1,864.361417058856,532696.996343588
1545.3062726026305,2,2.092444530543251,0.3581295953525432,17.239904092322767,4.5776904288555995,7.088789833901036,1,127.04364348992203,295263.1682400628
2701.3971554680497,4,3.5088613327666796,53.875656385053816,6.6698754968699605,1.5529129097900567,6.582622379088157,0,1129.4001909600042,575721.6922935373
1299.0744686038597,4,3.93629774869301,14.283900131791116,14.716844321513761,2.655855712454464,9.80863757564338,3,435.8622526058752,277728.3932693604
2293.428546900135,1,0.8935158751936303,24.145198614466388,5.00911644665714,1.3757328108816225,3.4831057841356023,1,569.5032566689406,417764.06185628404
3095.227812904989,3,2.809574396423302,12.53999748019413,6.490830188452204,7.630570215666381,6.567762144450514,1,805.927671112279,658131.7387088474
1504.7318374346557,2,1.6213770782212071,6.227035381483736,2.0886502552054926,1.6054704748253288,6.559060212842182,3,484.26194590168063,359728.2358560523
1716.851135198614,4,2.9051731048648053,5.267815412174074,2.508480157733925,9.232457868292512,6.421219191676233,3,354.9194685565984,387906.8786101126
2049.8256825438207,3,2.9328774659028363,1.0874952289839945,3.7878468409646775,6.657751843418036,2.62685011476444,3,608.4518505778631,450550.1226019067
1748.2621729419004,2,0.9847580145373003,11.730165865285787,5.67795938212163,1.7675358695224188,7.645530893948688,2,880.8415344712782,348554.70696554193
1224.6682844669335,4,3.181846389663766,2.325075886748842,10.664430151295361,8.022933586091847,4.054277959712653,1,0.1635341427731305,279261.4481263266
2034.2814874030137,4,2.915717213910484,12.573197235704043,3.48129595805863,1.9192187821745228,9.958142066368527,2,699.0307742659675,482906.36181122094
1468.8481431369476,5,4.421047033478961,14.709088047424467,7.644150570466765,2.609481326928452,4.236237522632805,3,660.176074506568,351139.10922336084
2236.796215317591,2,1.1266596775028395,8.753114206128272,6.4875712960992065,0.4075524246620901,9.631245007524948,2,641.044027127119,494218.8010451933
1540.2878828830985,2,1.3955837036875054,2.5498161054177366,3.055564869077065,4.2053495460662464,9.707625672737736,2,505.8733633878995,349404.6267985357
2774.96720250877,8,6.421956751021248,8.503200268592268,0.976478450429989,8.472151066622933,9.742155508948711,1,880.6054473422838,723328.569211295
1608.3733538318816,2,2.3438615260075695,31.638861671458717,7.5627177286341984,4.877390197679134,5.477051007564839,3,610.5862488399772,327817.6440321553
1838.9692418971622,6,4.533741846418426,9.188661897942684,0.9634915191421065,4.01154996687488,5.629764046782175,1,612.7183884492085,486204.48649650073
2406.758608684835,1,0.5995539625353329,6.294893424147736,3.335346472255875,11.410580025428139,7.713404460380628,1,903.1697387533666,506752.3818697148
1384.5678417830222,8,5.725899153648474,14.90421789222929,21.1932261889348,2.910789576854407,6.8298954647696535,2,555.1013458800755,363402.65197399113
2113.729967302065,4,2.708502618121217,14.468916931849613,5.2976986723293304,27.32532075820981,9.03702414653344,2,799.6584355113822,471967.4291107691
2653.571377141214,2,1.8064906262076688,1.4248256926270122,2.20535617763829,3.0876854726905556,8.543758212499903,2,828.9220909627388,611743.1244540483
1196.2583827193862,5,4.016034254599351,4.0474470196699786,4.218989566336433,5.154113335865346,8.171262236064308,1,158.18853271392402,316056.8254736467
2092.3169292661523,6,4.824051574100065,10.230280901444496,8.43996051784189,0.2375055084570944,7.984480623826435,2,335.03681539694685,483541.7139910224
2129.9413971242116,3,3.270607465771492,6.843429866538904,1.717689046586354,5.995109874737756,8.039159760731387,0,733.2471815905753,505800.1144572422
2390.9114358886554,2,0.7638610434146831,5.783986762005617,6.12524250794848,1.924326185864928,3.3713527713661495,1,656.6046025367881,489494.1092229083
1381.5246445609591,3,3.5589108217448384,8.851109253228186,1.9372544730296903,0.6833352634975449,6.027220586585618,1,338.44408836590105,331676.8990460738
1339.7716934578618,7,6.189137340277384,5.143991836720708,7.7024944331582805,0.8017023868153343,8.430741976119412,2,431.56565181741627,374198.22835332196
2260.970782808449,2,1.4371034995628955,6.403511631740016,14.774207631778175,3.5493544987077437,7.737101620589172,2,543.6528550042312,437092.53899425676
2148.492336616593,5,4.195616393425589,22.283753037538723,6.0323629858639425,4.4525375664306175,9.958681709073144,3,582.4238298820909,528739.0508040318
2125.2464251729384,5,3.6585774578766426,10.707321110307157,1.5694736701020897,6.074979126129749,9.403609946777237,2,840.7613781241794,526629.3467567557
2173.2241047484877,3,2.5596166047212736,30.936512188419833,1.906480844723621,2.953976190819454,5.439718320114601,2,595.3787867596085,470974.9409107085
1659.9876392107547,2,2.6749216992862177,44.510162961936075,11.613760719197904,10.003137217047316,8.69320837209817,2,389.4419335975738,292055.70791744953
2116.1268485805017,1,0.4768558958739845,38.280569756027376,6.6319708243996,0.35498054592024997,6.9334865653450235,3,615.8241742539639,390952.33689571347
2146.5362366493405,3,2.283997195890825,4.389637177162867,5.369133242617748,0.6474018271197939,4.916166768399904,2,881.7437633642164,444432.0319534771
1642.824290986816,5,3.6216168897010603,9.605074528540234,3.9320459711792473,1.2930333775453209,9.540089798727868,1,300.92149289060785,381342.68028928636
2932.8872555723783,5,3.701943194189201,11.487451515223887,1.1631032121406901,0.5364998069548604,9.463713933692217,2,1218.135353425759,692860.7592546094
2236.9164604558937,4,2.998652984332192,28.677490795177974,5.688642435030992,7.05107356995496,8.388348474264664,3,640.3523481327269,510558.1364163042
1404.3482513986755,6,4.252557205663022,12.281359088229792,3.9193510217693714,2.254155643945171,5.076266265764683,1,574.1574976366524,348385.38724332943
2328.276804316915,6,4.6681939665930985,4.369639454698718,10.91453155984896,4.634922911362071,7.512081812304574,1,819.377868568067,567733.7903763374
1512.6591648863393,3,2.42711619792469,11.895809384381145,7.3597856159523065,7.23882596641859,9.211834802617151,2,575.7852301125638,387502.5668784918
2393.542301871226,3,2.198425047347398,0.6794249750950395,8.971346377722174,3.9616446249756585,7.501022299435145,2,928.6902750749737,547160.8877962907
2579.297789503702,5,2.850452325392255,26.948930493280777,4.334382171130747,3.8119877358506593,8.5492018573328,2,613.2885043520384,553487.0754320145
1589.6588408241448,2,1.5228411463147191,12.520639553582807,3.214495929780119,2.9922011028022526,4.235056835682338,3,510.23159685941937,321642.830600333
2481.6880646221607,5,3.9763641889777546,15.821107693000293,3.4616772490088543,5.9456880116462605,9.502329876572091,3,816.0405190797691,583830.3510304253
2206.390463468249,6,5.748770847471746,3.364772299868118,7.265142185002127,3.770989469110923,7.878695709391135,2,599.8178719875506,577673.1678975417
2411.030079997245,4,3.2134093600902194,12.251245341748106,6.167159127951097,2.5839579367219923,8.970467332368267,2,748.6143388052111,531182.2733166979
2948.396491326974,4,3.6677930362663305,11.345678836148387,0.878143945566165,4.808880070993802,9.17314567392843,3,1135.0290376397327,700635.0658086098
1877.3059419985648,5,3.787150145821963,14.499199591990635,19.70277592339098,16.288948306038225,9.84044022490218,0,438.7136755542224,343996.5535559691
1623.1319178212552,2,2.2490871693270003,28.200998494897778,9.378112476145045,8.255001793210347,8.176601154172149,1,662.3716239790883,334132.42180433444
1555.2427851872383,4,2.7277284263330213,21.69311540110111,5.448137333719831,2.962842409226094,9.907070022142708,2,453.64977322254464,352807.4438861311
1592.0948575172808,5,4.252494600559375,11.873789238669199,11.188475730371067,4.677794542121474,3.005412192605552,2,425.828053885991,371640.1833742218
1961.4491452929478,4,3.62018269054082,33.58051094357056,7.079360065709663,2.482590879304449,8.302368405229304,0,532.7447490685603,397738.14276291156
2170.575987408322,2,1.9468030627505797,6.657282306338726,10.53874947114143,3.67232807781647,3.1880705358344943,2,494.23014254150837,397011.66712451633
2138.3453996650096,5,5.082074905090253,10.175380667348975,10.844486328319379,6.614546937622093,7.263736378263604,3,719.4090912750638,473016.84979733883
2413.591624518012,3,2.107817670820076,15.723094473375197,7.183064517677572,9.098114637424754,3.4422054890352904,2,294.64996721742335,486057.8198904938
2006.5009459389535,5,4.706891655140663,8.71782783006243,2.6257565119804336,0.3158571461365719,7.435896304327614,3,491.5023590870999,495307.69183827494
2726.7670385786587,2,2.177822561362775,6.727582806458362,4.6993964238553545,0.8999119202388479,6.851539882147003,2,821.9595836251992,617146.0531053793
1867.671583381022,5,4.024733204007019,1.788414175682815,12.021600579526584,4.3418798266163945,9.720578638981035,2,357.2944820369832,417226.5476119478
3360.0845832948094,3,3.3196305200624456,15.154879341986582,2.8535665813528683,6.078948412206936,8.27176919187556,2,1031.5964925221488,734602.9369971418
2312.8336738825033,5,3.926720923016066,3.2091593145986477,5.377292423492158,5.406050640304141,8.703591861237422,2,752.5065618562826,526378.0680703976
1571.4212217918587,3,2.4111582782796197,2.2319377234379547,2.525902638075876,1.4352853735152369,9.69211360703191,0,498.66244078827594,353257.2605811411
1464.5537509694439,8,6.3972581809753715,3.0161980477312347,7.548478775674612,5.31304576182883,1.1151892737791387,2,437.99998812079366,409623.57224725134
2241.2362076215927,4,2.5634071544471992,17.494399986887387,4.26068326720827,3.0986649491433207,5.977015408858014,0,684.358590377106,495401.4319522833
1888.2686073370746,3,2.780757017130856,2.2337525892487777,15.807241138348616,1.4046295870200496,7.75979584535159,2,664.1251591778553,425670.66547700437
2357.000247046046,3,2.7026990709128045,56.0937591826042,4.773846793878618,10.799156827722292,8.395783174157948,2,1132.6687230154312,487991.029136042
2236.6188122867725,4,3.147660340096072,21.315857271140793,13.734286641051579,3.775200693615054,9.299900021806552,3,649.8548194534922,471091.36034415645
1963.5855436715635,3,3.2812672737336777,7.4818429326075835,2.7034038100668485,9.918717105767236,9.770530931815367,0,326.34929469494494,433202.1710283638
1576.6031409657976,1,0.5813899713024089,13.494555862784258,7.497637866385684,2.706111197044469,7.584603500659512,2,478.63521216957434,304591.844057998
1242.5763876570677,1,-0.06489870730553748,0.11483812002661006,8.062284129559526,5.011002823236035,9.385116052570714,1,511.5123244766256,263065.97693925037
1776.7425239664894,5,4.95110298570077,27.919724192010534,6.676262789939303,8.490199785781172,4.373492926856496,1,604.056952669496,380741.626467562
2428.199397161736,4,3.705554653601492,4.745577108643292,3.8926405110624063,1.9934903297879711,6.958088011592034,2,992.3241586934444,571382.3849456205
2107.046872065102,3,2.7130208312257924,1.1189735401040188,6.223578063071978,9.744561518114573,2.160117100309389,1,477.89068133887565,452768.52939308767
1377.130610644006,1,0.6302773165425721,21.289634970340476,10.46755876108501,2.1655704915830514,6.229684915592764,3,409.0548801930096,275015.3340974029
2086.590462925591,4,3.3710458005351676,5.997800659970842,4.798069426279525,1.1285185047202297,6.6285126395519125,3,438.73377807406223,467640.45145423623
2192.658689864418,10,7.369810853177378,12.574021809211896,2.90403292924509,6.737683854683843,9.027107836082621,2,869.1995027531283,602538.6003816052
1558.0712818994334,4,3.087428507838661,27.871522969506984,2.6926003964503122,2.0385952036933377,9.980731325209142,3,498.56558367016066,391104.9996506002
2076.8625529727638,6,4.348151228406111,22.437042726575456,2.914667541116309,15.330841359092137,4.97929557328324,1,228.66766015179388,482208.78109885287
